"";"ID";"Name_submitted";"Overall_score";"Name_matched_id";"Name_matched";"Name_score";"Name_matched_rank";"Author_submitted";"Author_matched";"Author_score";"Canonical_author";"Name_matched_accepted_family";"Genus_submitted";"Genus_matched";"Genus_score";"Specific_epithet_submitted";"Specific_epithet_matched";"Specific_epithet_score";"Family_submitted";"Family_matched";"Family_score";"Infraspecific_rank";"Infraspecific_epithet_matched";"Infraspecific_epithet_score";"Infraspecific_rank_2";"Infraspecific_epithet_2_matched";"Infraspecific_epithet_2_score";"Annotations";"Unmatched_terms";"Name_matched_url";"Name_matched_lsid";"Phonetic";"Taxonomic_status";"Accepted_name";"Accepted_species";"Accepted_name_author";"Accepted_name_id";"Accepted_name_rank";"Accepted_name_url";"Accepted_name_lsid";"Accepted_family";"Overall_score_order";"Highertaxa_score_order";"Source";"Warnings";"WarningsEng"
"250";"250";"Trifolium pratense";1;"208376";"Trifolium pratense";1;"species";"";"";NA;"L.";"Fabaceae";"Trifolium";"Trifolium";1;"pratense";"pratense";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523575-1";"";"Y";"Accepted";"Trifolium pratense";"Trifolium pratense";"L.";"208376";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523575-1";"";"Fabaceae";"1";"1";"wcvp";"0";""
"251";"251";"Trifolium repens";1;"208384";"Trifolium repens";1;"species";"";"";NA;"L.";"Fabaceae";"Trifolium";"Trifolium";1;"repens";"repens";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523626-1";"";"Y";"Accepted";"Trifolium repens";"Trifolium repens";"L.";"208384";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:523626-1";"";"Fabaceae";"1";"1";"wcvp";"0";""
"252";"252";"Trisetum flavescens agg.";0,9;"896805";"Trisetum flavescens";1;"species";"";"";NA;"(L.) P.Beauv.";"Poaceae";"Trisetum";"Trisetum";1;"flavescens";"flavescens";1;"";"";NA;"";"";NA;"";"";NA;"";"agg.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:425194-1";"";"Y";"Accepted";"Trisetum flavescens";"Trisetum flavescens";"(L.) P.Beauv.";"896805";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:425194-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"253";"253";"Verbascum nigrum";1;"414742";"Verbascum nigrum";1;"species";"";"";NA;"L.";"Scrophulariaceae";"Verbascum";"Verbascum";1;"nigrum";"nigrum";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:770013-1";"";"Y";"Accepted";"Verbascum nigrum";"Verbascum nigrum";"L.";"414742";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:770013-1";"";"Scrophulariaceae";"1";"1";"wcvp";"0";""
"254";"254";"Veronica arvensis";1;"413979";"Veronica arvensis";1;"species";"";"";NA;"L.";"Plantaginaceae";"Veronica";"Veronica";1;"arvensis";"arvensis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811649-1";"";"Y";"Accepted";"Veronica arvensis";"Veronica arvensis";"L.";"413979";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811649-1";"";"Plantaginaceae";"1";"1";"wcvp";"0";""
"255";"255";"Veronica austriaca agg.";0,9;"413982";"Veronica austriaca";1;"species";"";"";NA;"L.";"Plantaginaceae";"Veronica";"Veronica";1;"austriaca";"austriaca";1;"";"";NA;"";"";NA;"";"";NA;"";"agg.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811661-1";"";"Y";"Accepted";"Veronica austriaca";"Veronica austriaca";"L.";"413982";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811661-1";"";"Plantaginaceae";"1";"1";"wcvp";"0";""
"256";"256";"Veronica chamaedrys agg.";0,9;"413664";"Veronica chamaedrys";1;"species";"";"";NA;"L.";"Plantaginaceae";"Veronica";"Veronica";1;"chamaedrys";"chamaedrys";1;"";"";NA;"";"";NA;"";"";NA;"";"agg.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811804-1";"";"Y";"Accepted";"Veronica chamaedrys";"Veronica chamaedrys";"L.";"413664";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:811804-1";"";"Plantaginaceae";"1";"1";"wcvp";"0";""
"257";"257";"Veronica spicata";1;"419507";"Veronica spicata";1;"species";"";"";NA;"L.";"Plantaginaceae";"Veronica";"Veronica";1;"spicata";"spicata";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:812676-1";"";"Y";"Accepted";"Veronica spicata";"Veronica spicata";"L.";"419507";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:812676-1";"";"Plantaginaceae";"1";"1";"wcvp";"0";""
"258";"258";"Vicia hirsuta";1;"208080";"Vicia hirsuta";1;"species";"";"";NA;"(L.) Gray";"Fabaceae";"Vicia";"Vicia";1;"hirsuta";"hirsuta";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524810-1";"";"Y";"Accepted";"Vicia hirsuta";"Vicia hirsuta";"(L.) Gray";"208080";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:524810-1";"";"Fabaceae";"1";"1";"wcvp";"0";""
"259";"259";"Vicia sativa agg.";0,9;"208112";"Vicia sativa";1;"species";"";"";NA;"L.";"Fabaceae";"Vicia";"Vicia";1;"sativa";"sativa";1;"";"";NA;"";"";NA;"";"";NA;"";"agg.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525117-1";"";"Y";"Accepted";"Vicia sativa";"Vicia sativa";"L.";"208112";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:525117-1";"";"Fabaceae";"1";"1";"wcvp";"0";""
"260";"260";"Vincetoxicum hirundinaria agg.";0,9;"415943";"Vincetoxicum hirundinaria";1;"species";"";"";NA;"Medik.";"Apocynaceae";"Vincetoxicum";"Vincetoxicum";1;"hirundinaria";"hirundinaria";1;"";"";NA;"";"";NA;"";"";NA;"";"agg.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:102810-1";"";"Y";"Accepted";"Vincetoxicum hirundinaria";"Vincetoxicum hirundinaria";"Medik.";"415943";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:102810-1";"";"Apocynaceae";"1";"1";"wcvp";"0";""
"261";"261";"Viola arvensis";1;"420865";"Viola arvensis";1;"species";"";"";NA;"Murray";"Violaceae";"Viola";"Viola";1;"arvensis";"arvensis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:291320-2";"";"Y";"Accepted";"Viola arvensis";"Viola arvensis";"Murray";"420865";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:291320-2";"";"Violaceae";"1";"1";"wcvp";"0";""
"262";"262";"Achillea millefolium aggr.";0,9;"42210";"Achillea millefolium";1;"species";"";"";NA;"L.";"Asteraceae";"Achillea";"Achillea";1;"millefolium";"millefolium";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2294-2";"";"Y";"Accepted";"Achillea millefolium";"Achillea millefolium";"L.";"42210";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2294-2";"";"Asteraceae";"1";"1";"wcvp";"0";""
"263";"263";"Agrostis capillaris";1;"833484";"Agrostis capillaris";1;"species";"";"";NA;"L.";"Poaceae";"Agrostis";"Agrostis";1;"capillaris";"capillaris";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30197865-2";"";"Y";"Accepted";"Agrostis capillaris";"Agrostis capillaris";"L.";"833484";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30197865-2";"";"Poaceae";"1";"1";"wcvp";"0";""
"264";"264";"Agrostis stolonifera";1;"836226";"Agrostis stolonifera";1;"species";"";"";NA;"L.";"Poaceae";"Agrostis";"Agrostis";1;"stolonifera";"stolonifera";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386353-1";"";"Y";"Accepted";"Agrostis stolonifera";"Agrostis stolonifera";"L.";"836226";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:386353-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"265";"265";"Ajuga reptans";1;"926633";"Ajuga reptans";1;"species";"";"";NA;"L.";"Lamiaceae";"Ajuga";"Ajuga";1;"reptans";"reptans";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444664-1";"";"Y";"Accepted";"Ajuga reptans";"Ajuga reptans";"L.";"926633";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:444664-1";"";"Lamiaceae";"1";"1";"wcvp";"0";""
"266";"266";"Alopecurus pratensis";1;"837393";"Alopecurus pratensis";1;"species";"";"";NA;"L.";"Poaceae";"Alopecurus";"Alopecurus";1;"pratensis";"pratensis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:387176-1";"";"Y";"Accepted";"Alopecurus pratensis";"Alopecurus pratensis";"L.";"837393";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:387176-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"267";"267";"Anthoxanthum odoratum aggr.";0,9;"839912";"Anthoxanthum odoratum";1;"species";"";"";NA;"L.";"Poaceae";"Anthoxanthum";"Anthoxanthum";1;"odoratum";"odoratum";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:389034-1";"";"Y";"Accepted";"Anthoxanthum odoratum";"Anthoxanthum odoratum";"L.";"839912";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:389034-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"268";"268";"Anthriscus sylvestris";1;"532151";"Anthriscus sylvestris";1;"species";"";"";NA;"(L.) Hoffm.";"Apiaceae";"Anthriscus";"Anthriscus";1;"sylvestris";"sylvestris";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:837969-1";"";"Y";"Accepted";"Anthriscus sylvestris";"Anthriscus sylvestris";"(L.) Hoffm.";"532151";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:837969-1";"";"Apiaceae";"1";"1";"wcvp";"0";""
"269";"269";"Asperula cynanchica";1;"280675";"Asperula cynanchica";1;"species";"";"";NA;"L.";"Rubiaceae";"Asperula";"Asperula";1;"cynanchica";"cynanchica";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743955-1";"";"Y";"Synonym";"Cynanchica pyrenaica subsp. cynanchica";"Cynanchica pyrenaica";"(L.) P.Caputo & Del Guacchio";"1456370";"subspecies";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77215417-1";"";"Rubiaceae";"1";"1";"wcvp";"0";""
"270";"270";"Avenula pubescens";1;"844441";"Avenula pubescens";1;"species";"";"";NA;"(Huds.) Dumort.";"Poaceae";"Avenula";"Avenula";1;"pubescens";"pubescens";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:392028-1";"";"Y";"Accepted";"Avenula pubescens";"Avenula pubescens";"(Huds.) Dumort.";"844441";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:392028-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"271";"271";"Bellis perennis";1;"71884";"Bellis perennis";1;"species";"";"";NA;"L.";"Asteraceae";"Bellis";"Bellis";1;"perennis";"perennis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:184409-1";"";"Y";"Accepted";"Bellis perennis";"Bellis perennis";"L.";"71884";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:184409-1";"";"Asteraceae";"1";"1";"wcvp";"0";""
"272";"272";"Brachypodium pinnatum";1;"846244";"Brachypodium pinnatum";1;"species";"";"";NA;"(L.) P.Beauv.";"Poaceae";"Brachypodium";"Brachypodium";1;"pinnatum";"pinnatum";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:393166-1";"";"Y";"Accepted";"Brachypodium pinnatum";"Brachypodium pinnatum";"(L.) P.Beauv.";"846244";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:393166-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"273";"273";"Bromopsis erecta";1;"846708";"Bromopsis erecta";1;"species";"";"";NA;"(Huds.) Fourr.";"Poaceae";"Bromopsis";"Bromopsis";1;"erecta";"erecta";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:393422-1";"";"Y";"Synonym";"Bromus erectus";"Bromus erectus";"Huds.";"847221";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30195095-2";"";"Poaceae";"1";"1";"wcvp";"0";""
"274";"274";"Bromus hordeaceus";1;"847419";"Bromus hordeaceus";1;"species";"";"";NA;"L.";"Poaceae";"Bromus";"Bromus";1;"hordeaceus";"hordeaceus";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30016331-2";"";"Y";"Accepted";"Bromus hordeaceus";"Bromus hordeaceus";"L.";"847419";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30016331-2";"";"Poaceae";"1";"1";"wcvp";"0";""
"275";"275";"Campanula patula aggr.";0,9;"819842";"Campanula patula";1;"species";"";"";NA;"L.";"Campanulaceae";"Campanula";"Campanula";1;"patula";"patula";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140798-1";"";"Y";"Accepted";"Campanula patula";"Campanula patula";"L.";"819842";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140798-1";"";"Campanulaceae";"1";"1";"wcvp";"0";""
"276";"276";"Campanula rotundifolia";1;"820328";"Campanula rotundifolia";1;"species";"";"";NA;"L.";"Campanulaceae";"Campanula";"Campanula";1;"rotundifolia";"rotundifolia";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30036649-2";"";"Y";"Accepted";"Campanula rotundifolia";"Campanula rotundifolia";"L.";"820328";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30036649-2";"";"Campanulaceae";"1";"1";"wcvp";"0";""
"277";"277";"Cardamine pratensis";1;"580475";"Cardamine pratensis";1;"species";"";"";NA;"L.";"Brassicaceae";"Cardamine";"Cardamine";1;"pratensis";"pratensis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:45334-2";"";"Y";"Accepted";"Cardamine pratensis";"Cardamine pratensis";"L.";"580475";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:45334-2";"";"Brassicaceae";"1";"1";"wcvp";"0";""
"278";"278";"Carex caryophyllea";1;"340254";"Carex caryophyllea";1;"species";"";"";NA;"Latourr.";"Cyperaceae";"Carex";"Carex";1;"caryophyllea";"caryophyllea";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:324492-2";"";"Y";"Accepted";"Carex caryophyllea";"Carex caryophyllea";"Latourr.";"340254";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:324492-2";"";"Cyperaceae";"1";"1";"wcvp";"0";""
"279";"279";"Carex flacca";1;"341544";"Carex flacca";1;"species";"";"";NA;"Schreb.";"Cyperaceae";"Carex";"Carex";1;"flacca";"flacca";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:299756-1";"";"Y";"Accepted";"Carex flacca";"Carex flacca";"Schreb.";"341544";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:299756-1";"";"Cyperaceae";"1";"1";"wcvp";"0";""
"280";"280";"Carlina acaulis";1;"89436";"Carlina acaulis";1;"species";"";"";NA;"L.";"Asteraceae";"Carlina";"Carlina";1;"acaulis";"acaulis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189213-1";"";"Y";"Accepted";"Carlina acaulis";"Carlina acaulis";"L.";"89436";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189213-1";"";"Asteraceae";"1";"1";"wcvp";"0";""
"281";"281";"Carlina vulgaris aggr.";0,9;"129397";"Carlina vulgaris";1;"species";"";"";NA;"L.";"Asteraceae";"Carlina";"Carlina";1;"vulgaris";"vulgaris";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189321-1";"";"Y";"Accepted";"Carlina vulgaris";"Carlina vulgaris";"L.";"129397";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189321-1";"";"Asteraceae";"1";"1";"wcvp";"2";"[Ambiguous]"
"282";"282";"Cerastium fontanum subsp. vulgare";1;"588656";"Cerastium fontanum subsp. vulgare";1;"subspecies";"";"";NA;"(Hartm.) Greuter & Burdet";"Caryophyllaceae";"Cerastium";"Cerastium";1;"fontanum";"fontanum";1;"";"";NA;"subsp.";"vulgare";1;"";"";NA;"";"";"https://www.worldfloraonline.org/taxon/wfo-0000595577";"";"Y";"Accepted";"Cerastium fontanum subsp. vulgare";"Cerastium fontanum";"(Hartm.) Greuter & Burdet";"588656";"subspecies";"https://www.worldfloraonline.org/taxon/wfo-0000595577";"";"Caryophyllaceae";"1";"1";"wfo";"0";""
"283";"283";"Cirsium acaulon";1;"1518493";"Cirsium acaulon";1;"species";"";"";NA;"";"Asteraceae";"Cirsium";"Cirsium";1;"acaulon";"acaulon";1;"";"";NA;"";"";NA;"";"";NA;"";"";"";"";"Y";"No opinion";"";"";"";"";"";"";"";"";"1";"1";"wfo";"0";""
"284";"284";"Cirsium arvense";1;"7418";"Cirsium arvense";1;"species";"";"";NA;"(L.) Scop.";"Asteraceae";"Cirsium";"Cirsium";1;"arvense";"arvense";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:195034-1";"";"Y";"Accepted";"Cirsium arvense";"Cirsium arvense";"(L.) Scop.";"7418";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:195034-1";"";"Asteraceae";"1";"1";"wcvp";"0";""
"285";"285";"Crepis biennis";1;"105123";"Crepis biennis";1;"species";"";"";NA;"L.";"Asteraceae";"Crepis";"Crepis";1;"biennis";"biennis";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199715-1";"";"Y";"Accepted";"Crepis biennis";"Crepis biennis";"L.";"105123";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:199715-1";"";"Asteraceae";"1";"1";"wcvp";"0";""
"286";"286";"Cynosurus cristatus";1;"853042";"Cynosurus cristatus";1;"species";"";"";NA;"L.";"Poaceae";"Cynosurus";"Cynosurus";1;"cristatus";"cristatus";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397168-1";"";"Y";"Accepted";"Cynosurus cristatus";"Cynosurus cristatus";"L.";"853042";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397168-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"287";"287";"Dactylis glomerata";1;"853224";"Dactylis glomerata";1;"species";"";"";NA;"L.";"Poaceae";"Dactylis";"Dactylis";1;"glomerata";"glomerata";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397309-1";"";"Y";"Accepted";"Dactylis glomerata";"Dactylis glomerata";"L.";"853224";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397309-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"288";"288";"Deschampsia cespitosa aggr.";0,9;"854193";"Deschampsia cespitosa";1;"species";"";"";NA;"(L.) P.Beauv.";"Poaceae";"Deschampsia";"Deschampsia";1;"cespitosa";"cespitosa";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397953-1";"";"Y";"Accepted";"Deschampsia cespitosa";"Deschampsia cespitosa";"(L.) P.Beauv.";"854193";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:397953-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"289";"289";"Dianthus carthusianorum aggr.";0,9;"636082";"Dianthus carthusianorum";1;"species";"";"";NA;"L.";"Caryophyllaceae";"Dianthus";"Dianthus";1;"carthusianorum";"carthusianorum";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302053-2";"";"Y";"Accepted";"Dianthus carthusianorum";"Dianthus carthusianorum";"L.";"636082";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302053-2";"";"Caryophyllaceae";"1";"1";"wcvp";"0";""
"290";"290";"Elytrigia repens aggr.";0,9;"858775";"Elytrigia repens";1;"species";"";"";NA;"(L.) Nevski";"Poaceae";"Elytrigia";"Elytrigia";1;"repens";"repens";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:400585-1";"";"Y";"Synonym";"Elymus repens";"Elymus repens";"(L.) Gould";"858367";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:90320-2";"";"Poaceae";"1";"1";"wcvp";"0";""
"291";"291";"Equisetum arvense";1;"1094376";"Equisetum arvense";1;"species";"";"";NA;"L.";"Equisetaceae";"Equisetum";"Equisetum";1;"arvense";"arvense";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300073-2";"";"Y";"Accepted";"Equisetum arvense";"Equisetum arvense";"L.";"1094376";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300073-2";"";"Equisetaceae";"1";"1";"wcvp";"0";""
"292";"292";"Eryngium campestre";1;"670339";"Eryngium campestre";1;"species";"";"";NA;"L.";"Apiaceae";"Eryngium";"Eryngium";1;"campestre";"campestre";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:841701-1";"";"Y";"Accepted";"Eryngium campestre";"Eryngium campestre";"L.";"670339";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:841701-1";"";"Apiaceae";"1";"1";"wcvp";"0";""
"293";"293";"Euphorbia cyparissias";1;"953005";"Euphorbia cyparissias";1;"species";"";"";NA;"L.";"Euphorbiaceae";"Euphorbia";"Euphorbia";1;"cyparissias";"cyparissias";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:346205-1";"";"Y";"Accepted";"Euphorbia cyparissias";"Euphorbia cyparissias";"L.";"953005";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:346205-1";"";"Euphorbiaceae";"1";"1";"wcvp";"0";""
"294";"294";"Festuca ovina";1;"862942";"Festuca ovina";1;"species";"";"";NA;"L.";"Poaceae";"Festuca";"Festuca";1;"ovina";"ovina";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:403212-1";"";"Y";"Accepted";"Festuca ovina";"Festuca ovina";"L.";"862942";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:403212-1";"";"Poaceae";"1";"1";"wcvp";"0";""
"295";"295";"Festuca rubra aggr.";0,9;"863572";"Festuca rubra";1;"species";"";"";NA;"L.";"Poaceae";"Festuca";"Festuca";1;"rubra";"rubra";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30010036-2";"";"Y";"Accepted";"Festuca rubra";"Festuca rubra";"L.";"863572";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30010036-2";"";"Poaceae";"1";"1";"wcvp";"0";""
"296";"296";"Festuca stricta subsp. sulcata";1;"1600608";"Festuca stricta subsp. sulcata";1;"subspecies";"";"";NA;"(Hack.) Patzke";"Poaceae";"Festuca";"Festuca";1;"stricta";"stricta";1;"";"";NA;"subsp.";"sulcata";1;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77259412-1";"";"Y";"Invalid";"Festuca rupicola";"Festuca rupicola";"Heuff.";"863722";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:403454-1";"";"Poaceae";"1";"3";"wcvp";"4";"[HigherTaxa]"
"297";"297";"Filipendula ulmaria";1;"974738";"Filipendula ulmaria";1;"species";"";"";NA;"(L.) Maxim.";"Rosaceae";"Filipendula";"Filipendula";1;"ulmaria";"ulmaria";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:724943-1";"";"Y";"Accepted";"Filipendula ulmaria";"Filipendula ulmaria";"(L.) Maxim.";"974738";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:724943-1";"";"Rosaceae";"1";"1";"wcvp";"0";""
"298";"298";"Galium mollugo aggr.";0,9;"960873";"Galium mollugo";1;"species";"";"";NA;"L.";"Rubiaceae";"Galium";"Galium";1;"mollugo";"mollugo";1;"";"";NA;"";"";NA;"";"";NA;"";"aggr.";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:750253-1";"";"Y";"Accepted";"Galium mollugo";"Galium mollugo";"L.";"960873";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:750253-1";"";"Rubiaceae";"1";"1";"wcvp";"0";""
"299";"299";"Galium pumilum";1;"961333";"Galium pumilum";1;"species";"";"";NA;"Murray";"Rubiaceae";"Galium";"Galium";1;"pumilum";"pumilum";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:750495-1";"";"Y";"Accepted";"Galium pumilum";"Galium pumilum";"Murray";"961333";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:750495-1";"";"Rubiaceae";"1";"1";"wcvp";"0";""
"300";"300";"Galium verum";1;"961932";"Galium verum";1;"species";"";"";NA;"L.";"Rubiaceae";"Galium";"Galium";1;"verum";"verum";1;"";"";NA;"";"";NA;"";"";NA;"";"";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:750829-1";"";"Y";"Accepted";"Galium verum";"Galium verum";"L.";"961932";"species";"https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:750829-1";"";"Rubiaceae";"1";"1";"wcvp";"0";""
